season,team,offense_firstDowns,offense_firstDownsOpponent,offense_fourthDownConversions,offense_fourthDownConversionsOpponent,offense_fourthDowns,offense_fourthDownsOpponent,offense_fumblesLost,offense_fumblesLostOpponent,offense_fumblesRecovered,offense_fumblesRecoveredOpponent,offense_games,offense_interceptions,offense_interceptionsOpponent,offense_interceptionTDs,offense_interceptionTDsOpponent,offense_interceptionYards,offense_interceptionYardsOpponent,offense_kickReturns,offense_kickReturnsOpponent,offense_kickReturnTDs,offense_kickReturnTDsOpponent,offense_kickReturnYards,offense_kickReturnYardsOpponent,offense_netPassingYards,offense_netPassingYardsOpponent,offense_passAttempts,offense_passAttemptsOpponent,offense_passCompletions,offense_passCompletionsOpponent,offense_passesIntercepted,offense_passesInterceptedOpponent,offense_passingTDs,offense_passingTDsOpponent,offense_penalties,offense_penaltiesOpponent,offense_penaltyYards,offense_penaltyYardsOpponent,offense_possessionTime,offense_possessionTimeOpponent,offense_puntReturns,offense_puntReturnsOpponent,offense_puntReturnTDs,offense_puntReturnTDsOpponent,offense_puntReturnYards,offense_puntReturnYardsOpponent,offense_rushingAttempts,offense_rushingAttemptsOpponent,offense_rushingTDs,offense_rushingTDsOpponent,offense_rushingYards,offense_rushingYardsOpponent,offense_sacks,offense_sacksOpponent,offense_tacklesForLoss,offense_tacklesForLossOpponent,offense_thirdDownConversions,offense_thirdDownConversionsOpponent,offense_thirdDowns,offense_thirdDownsOpponent,offense_totalYards,offense_totalYardsOpponent,offense_turnovers,offense_turnoversOpponent,defense_firstDowns,defense_firstDownsOpponent,defense_fourthDownConversions,defense_fourthDownConversionsOpponent,defense_fourthDowns,defense_fourthDownsOpponent,defense_fumblesLost,defense_fumblesLostOpponent,defense_fumblesRecovered,defense_fumblesRecoveredOpponent,defense_games,defense_interceptions,defense_interceptionsOpponent,defense_interceptionTDs,defense_interceptionTDsOpponent,defense_interceptionYards,defense_interceptionYardsOpponent,defense_kickReturns,defense_kickReturnsOpponent,defense_kickReturnTDs,defense_kickReturnTDsOpponent,defense_kickReturnYards,defense_kickReturnYardsOpponent,defense_netPassingYards,defense_netPassingYardsOpponent,defense_passAttempts,defense_passAttemptsOpponent,defense_passCompletions,defense_passCompletionsOpponent,defense_passesIntercepted,defense_passesInterceptedOpponent,defense_passingTDs,defense_passingTDsOpponent,defense_penalties,defense_penaltiesOpponent,defense_penaltyYards,defense_penaltyYardsOpponent,defense_possessionTime,defense_possessionTimeOpponent,defense_puntReturns,defense_puntReturnsOpponent,defense_puntReturnTDs,defense_puntReturnTDsOpponent,defense_puntReturnYards,defense_puntReturnYardsOpponent,defense_rushingAttempts,defense_rushingAttemptsOpponent,defense_rushingTDs,defense_rushingTDsOpponent,defense_rushingYards,defense_rushingYardsOpponent,defense_sacks,defense_sacksOpponent,defense_tacklesForLoss,defense_tacklesForLossOpponent,defense_thirdDownConversions,defense_thirdDownConversionsOpponent,defense_thirdDowns,defense_thirdDownsOpponent,defense_totalYards,defense_totalYardsOpponent,defense_turnovers,defense_turnoversOpponent
2018,Cincinnati,305.0,202.0,11.0,8.0,23.0,26.0,13.0,8.0,8.0,13.0,13,8.0,11.0,1.0,0.0,59.0,-3.0,27.0,34.0,0.0,0.0,486.0,799.0,2832.0,2462.0,376.0,403.0,228.0,196.0,11.0,8.0,22.0,19.0,107.0,81.0,958.0,719.0,25631.0,20923.0,26.0,24.0,0.0,0.0,137.0,119.0,601.0,434.0,37.0,9.0,3109.0,1460.0,31.0,25.0,83.0,65.0,95.0,55.0,198.0,193.0,5941.0,3922.0,21.0,19.0,305.0,202.0,11.0,8.0,23.0,26.0,13.0,8.0,8.0,13.0,13,8.0,11.0,1.0,0.0,59.0,-3.0,27.0,34.0,0.0,0.0,486.0,799.0,2832.0,2462.0,376.0,403.0,228.0,196.0,11.0,8.0,22.0,19.0,107.0,81.0,958.0,719.0,25631.0,20923.0,26.0,24.0,0.0,0.0,137.0,119.0,601.0,434.0,37.0,9.0,3109.0,1460.0,31.0,25.0,83.0,65.0,95.0,55.0,198.0,193.0,5941.0,3922.0,21.0,19.0
2018,Clemson,332.0,227.0,10.0,10.0,18.0,27.0,9.0,12.0,11.0,9.0,15,8.0,12.0,2.0,0.0,328.0,47.0,20.0,32.0,0.0,1.0,454.0,656.0,4185.0,2850.0,508.0,447.0,328.0,238.0,12.0,8.0,37.0,13.0,66.0,94.0,610.0,765.0,24158.0,26199.0,43.0,18.0,1.0,1.0,302.0,121.0,568.0,577.0,49.0,8.0,3722.0,1445.0,50.0,17.0,127.0,55.0,86.0,64.0,190.0,223.0,7907.0,4295.0,17.0,24.0,332.0,227.0,10.0,10.0,18.0,27.0,9.0,12.0,11.0,9.0,15,8.0,12.0,2.0,0.0,328.0,47.0,20.0,32.0,0.0,1.0,454.0,656.0,4185.0,2850.0,508.0,447.0,328.0,238.0,12.0,8.0,37.0,13.0,66.0,94.0,610.0,765.0,24158.0,26199.0,43.0,18.0,1.0,1.0,302.0,121.0,568.0,577.0,49.0,8.0,3722.0,1445.0,50.0,17.0,127.0,55.0,86.0,64.0,190.0,223.0,7907.0,4295.0,17.0,24.0
2018,Coastal Carolina,245.0,259.0,11.0,8.0,16.0,17.0,11.0,8.0,8.0,11.0,12,7.0,4.0,1.0,0.0,57.0,103.0,31.0,42.0,0.0,1.0,565.0,942.0,2154.0,2477.0,264.0,290.0,163.0,178.0,4.0,7.0,19.0,20.0,53.0,88.0,504.0,832.0,23374.0,19559.0,9.0,13.0,0.0,0.0,49.0,116.0,513.0,450.0,20.0,32.0,2339.0,2943.0,18.0,36.0,60.0,80.0,61.0,61.0,146.0,133.0,4493.0,5420.0,18.0,12.0,245.0,259.0,11.0,8.0,16.0,17.0,11.0,8.0,8.0,11.0,12,7.0,4.0,1.0,0.0,57.0,103.0,31.0,42.0,0.0,1.0,565.0,942.0,2154.0,2477.0,264.0,290.0,163.0,178.0,4.0,7.0,19.0,20.0,53.0,88.0,504.0,832.0,23374.0,19559.0,9.0,13.0,0.0,0.0,49.0,116.0,513.0,450.0,20.0,32.0,2339.0,2943.0,18.0,36.0,60.0,80.0,61.0,61.0,146.0,133.0,4493.0,5420.0,18.0,12.0
2018,Colorado,247.0,243.0,9.0,11.0,23.0,22.0,7.0,6.0,8.0,7.0,12,12.0,8.0,1.0,4.0,98.0,181.0,24.0,25.0,0.0,0.0,499.0,459.0,2994.0,2749.0,419.0,403.0,270.0,228.0,8.0,12.0,19.0,23.0,70.0,87.0,658.0,790.0,22232.0,21561.0,33.0,20.0,0.0,0.0,260.0,89.0,453.0,468.0,21.0,12.0,1718.0,1758.0,29.0,31.0,80.0,98.0,66.0,68.0,183.0,187.0,4712.0,4507.0,19.0,14.0,247.0,243.0,9.0,11.0,23.0,22.0,7.0,6.0,8.0,7.0,12,12.0,8.0,1.0,4.0,98.0,181.0,24.0,25.0,0.0,0.0,499.0,459.0,2994.0,2749.0,419.0,403.0,270.0,228.0,8.0,12.0,19.0,23.0,70.0,87.0,658.0,790.0,22232.0,21561.0,33.0,20.0,0.0,0.0,260.0,89.0,453.0,468.0,21.0,12.0,1718.0,1758.0,29.0,31.0,80.0,98.0,66.0,68.0,183.0,187.0,4712.0,4507.0,19.0,14.0
2018,Colorado State,274.0,265.0,9.0,8.0,17.0,15.0,6.0,5.0,4.0,5.0,12,16.0,7.0,1.0,2.0,59.0,212.0,39.0,20.0,0.0,1.0,799.0,435.0,3659.0,2778.0,502.0,304.0,303.0,192.0,7.0,16.0,26.0,30.0,94.0,75.0,823.0,659.0,21970.0,21511.0,15.0,32.0,0.0,3.0,55.0,561.0,392.0,494.0,8.0,20.0,1267.0,2636.0,16.0,25.0,61.0,61.0,81.0,56.0,189.0,145.0,4926.0,5414.0,22.0,12.0,274.0,265.0,9.0,8.0,17.0,15.0,6.0,5.0,4.0,5.0,12,16.0,7.0,1.0,2.0,59.0,212.0,39.0,20.0,0.0,1.0,799.0,435.0,3659.0,2778.0,502.0,304.0,303.0,192.0,7.0,16.0,26.0,30.0,94.0,75.0,823.0,659.0,21970.0,21511.0,15.0,32.0,0.0,3.0,55.0,561.0,392.0,494.0,8.0,20.0,1267.0,2636.0,16.0,25.0,61.0,61.0,81.0,56.0,189.0,145.0,4926.0,5414.0,22.0,12.0
2018,Duke,267.0,273.0,12.0,11.0,28.0,25.0,10.0,9.0,9.0,10.0,13,10.0,4.0,1.0,2.0,76.0,94.0,36.0,44.0,0.0,0.0,734.0,799.0,3199.0,2593.0,476.0,418.0,278.0,229.0,4.0,10.0,31.0,17.0,54.0,70.0,452.0,687.0,21612.0,25094.0,28.0,26.0,0.0,1.0,160.0,226.0,480.0,546.0,19.0,27.0,2075.0,2721.0,24.0,30.0,78.0,76.0,87.0,78.0,205.0,195.0,5274.0,5314.0,20.0,13.0,267.0,273.0,12.0,11.0,28.0,25.0,10.0,9.0,9.0,10.0,13,10.0,4.0,1.0,2.0,76.0,94.0,36.0,44.0,0.0,0.0,734.0,799.0,3199.0,2593.0,476.0,418.0,278.0,229.0,4.0,10.0,31.0,17.0,54.0,70.0,452.0,687.0,21612.0,25094.0,28.0,26.0,0.0,1.0,160.0,226.0,480.0,546.0,19.0,27.0,2075.0,2721.0,24.0,30.0,78.0,76.0,87.0,78.0,205.0,195.0,5274.0,5314.0,20.0,13.0
2018,East Carolina,273.0,242.0,13.0,10.0,24.0,17.0,10.0,6.0,5.0,10.0,12,15.0,5.0,0.0,2.0,38.0,322.0,41.0,13.0,0.0,0.0,714.0,280.0,3417.0,3241.0,567.0,384.0,285.0,237.0,5.0,15.0,18.0,31.0,58.0,95.0,547.0,861.0,21803.0,20967.0,14.0,23.0,0.0,1.0,104.0,246.0,426.0,475.0,13.0,22.0,1553.0,2037.0,35.0,25.0,105.0,82.0,79.0,70.0,220.0,184.0,4970.0,5278.0,25.0,11.0,273.0,242.0,13.0,10.0,24.0,17.0,10.0,6.0,5.0,10.0,12,15.0,5.0,0.0,2.0,38.0,322.0,41.0,13.0,0.0,0.0,714.0,280.0,3417.0,3241.0,567.0,384.0,285.0,237.0,5.0,15.0,18.0,31.0,58.0,95.0,547.0,861.0,21803.0,20967.0,14.0,23.0,0.0,1.0,104.0,246.0,426.0,475.0,13.0,22.0,1553.0,2037.0,35.0,25.0,105.0,82.0,79.0,70.0,220.0,184.0,4970.0,5278.0,25.0,11.0
2018,Eastern Michigan,237.0,245.0,13.0,12.0,27.0,29.0,10.0,11.0,11.0,10.0,13,4.0,13.0,1.0,0.0,155.0,17.0,9.0,29.0,0.0,0.0,170.0,523.0,2947.0,1953.0,387.0,342.0,246.0,189.0,13.0,4.0,21.0,12.0,95.0,91.0,895.0,850.0,23397.0,23383.0,21.0,25.0,0.0,1.0,209.0,247.0,491.0,580.0,23.0,20.0,1881.0,2650.0,20.0,36.0,68.0,87.0,60.0,75.0,181.0,200.0,4828.0,4603.0,14.0,24.0,237.0,245.0,13.0,12.0,27.0,29.0,10.0,11.0,11.0,10.0,13,4.0,13.0,1.0,0.0,155.0,17.0,9.0,29.0,0.0,0.0,170.0,523.0,2947.0,1953.0,387.0,342.0,246.0,189.0,13.0,4.0,21.0,12.0,95.0,91.0,895.0,850.0,23397.0,23383.0,21.0,25.0,0.0,1.0,209.0,247.0,491.0,580.0,23.0,20.0,1881.0,2650.0,20.0,36.0,68.0,87.0,60.0,75.0,181.0,200.0,4828.0,4603.0,14.0,24.0
2018,Florida,285.0,225.0,11.0,9.0,19.0,22.0,8.0,12.0,12.0,7.0,13,6.0,14.0,4.0,0.0,266.0,24.0,12.0,34.0,0.0,0.0,214.0,663.0,2776.0,2281.0,364.0,373.0,217.0,202.0,14.0,6.0,28.0,16.0,95.0,87.0,788.0,681.0,23250.0,23252.0,29.0,14.0,2.0,0.0,261.0,108.0,522.0,490.0,23.0,13.0,2760.0,2063.0,37.0,16.0,89.0,53.0,70.0,73.0,170.0,195.0,5536.0,4344.0,14.0,26.0,285.0,225.0,11.0,9.0,19.0,22.0,8.0,12.0,12.0,7.0,13,6.0,14.0,4.0,0.0,266.0,24.0,12.0,34.0,0.0,0.0,214.0,663.0,2776.0,2281.0,364.0,373.0,217.0,202.0,14.0,6.0,28.0,16.0,95.0,87.0,788.0,681.0,23250.0,23252.0,29.0,14.0,2.0,0.0,261.0,108.0,522.0,490.0,23.0,13.0,2760.0,2063.0,37.0,16.0,89.0,53.0,70.0,73.0,170.0,195.0,5536.0,4344.0,14.0,26.0
2018,Florida Atlantic,287.0,271.0,24.0,8.0,44.0,20.0,6.0,3.0,5.0,7.0,12,15.0,11.0,0.0,1.0,47.0,219.0,30.0,38.0,1.0,0.0,723.0,599.0,2844.0,2788.0,364.0,374.0,226.0,237.0,11.0,15.0,14.0,22.0,79.0,48.0,754.0,473.0,21162.0,21857.0,16.0,14.0,0.0,2.0,69.0,142.0,566.0,484.0,35.0,27.0,2902.0,2200.0,24.0,14.0,69.0,97.0,56.0,67.0,170.0,165.0,5746.0,4988.0,21.0,14.0,287.0,271.0,24.0,8.0,44.0,20.0,6.0,3.0,5.0,7.0,12,15.0,11.0,0.0,1.0,47.0,219.0,30.0,38.0,1.0,0.0,723.0,599.0,2844.0,2788.0,364.0,374.0,226.0,237.0,11.0,15.0,14.0,22.0,79.0,48.0,754.0,473.0,21162.0,21857.0,16.0,14.0,0.0,2.0,69.0,142.0,566.0,484.0,35.0,27.0,2902.0,2200.0,24.0,14.0,69.0,97.0,56.0,67.0,170.0,165.0,5746.0,4988.0,21.0,14.0
2018,Florida International,260.0,267.0,14.0,15.0,20.0,22.0,5.0,5.0,5.0,5.0,13,8.0,17.0,2.0,2.0,197.0,76.0,29.0,20.0,0.0,0.0,499.0,392.0,3194.0,2523.0,383.0,372.0,251.0,225.0,17.0,8.0,27.0,19.0,59.0,57.0,520.0,553.0,21974.0,21224.0,12.0,15.0,1.0,1.0,157.0,171.0,482.0,508.0,27.0,20.0,2277.0,2505.0,21.0,10.0,63.0,54.0,74.0,58.0,161.0,148.0,5471.0,5028.0,13.0,22.0,260.0,267.0,14.0,15.0,20.0,22.0,5.0,5.0,5.0,5.0,13,8.0,17.0,2.0,2.0,197.0,76.0,29.0,20.0,0.0,0.0,499.0,392.0,3194.0,2523.0,383.0,372.0,251.0,225.0,17.0,8.0,27.0,19.0,59.0,57.0,520.0,553.0,21974.0,21224.0,12.0,15.0,1.0,1.0,157.0,171.0,482.0,508.0,27.0,20.0,2277.0,2505.0,21.0,10.0,63.0,54.0,74.0,58.0,161.0,148.0,5471.0,5028.0,13.0,22.0
2018,Florida State,207.0,262.0,12.0,11.0,24.0,28.0,13.0,3.0,3.0,13.0,12,13.0,12.0,1.0,0.0,125.0,188.0,36.0,12.0,0.0,0.0,696.0,305.0,3247.0,3224.0,455.0,450.0,260.0,246.0,12.0,13.0,20.0,30.0,108.0,70.0,843.0,615.0,19870.0,23305.0,23.0,33.0,1.0,1.0,245.0,365.0,392.0,503.0,11.0,16.0,1092.0,1771.0,28.0,36.0,68.0,102.0,54.0,73.0,189.0,201.0,4339.0,4995.0,26.0,15.0,207.0,262.0,12.0,11.0,24.0,28.0,13.0,3.0,3.0,13.0,12,13.0,12.0,1.0,0.0,125.0,188.0,36.0,12.0,0.0,0.0,696.0,305.0,3247.0,3224.0,455.0,450.0,260.0,246.0,12.0,13.0,20.0,30.0,108.0,70.0,843.0,615.0,19870.0,23305.0,23.0,33.0,1.0,1.0,245.0,365.0,392.0,503.0,11.0,16.0,1092.0,1771.0,28.0,36.0,68.0,102.0,54.0,73.0,189.0,201.0,4339.0,4995.0,26.0,15.0
2018,Fresno State,282.0,249.0,7.0,13.0,10.0,26.0,8.0,7.0,6.0,6.0,14,6.0,19.0,4.0,0.0,435.0,18.0,24.0,52.0,0.0,0.0,487.0,1051.0,3739.0,2667.0,440.0,446.0,301.0,231.0,19.0,6.0,26.0,15.0,72.0,71.0,613.0,590.0,25507.0,24255.0,19.0,12.0,0.0,0.0,137.0,42.0,501.0,507.0,31.0,8.0,2161.0,1851.0,24.0,13.0,69.0,54.0,82.0,73.0,184.0,215.0,5900.0,4518.0,14.0,26.0,282.0,249.0,7.0,13.0,10.0,26.0,8.0,7.0,6.0,6.0,14,6.0,19.0,4.0,0.0,435.0,18.0,24.0,52.0,0.0,0.0,487.0,1051.0,3739.0,2667.0,440.0,446.0,301.0,231.0,19.0,6.0,26.0,15.0,72.0,71.0,613.0,590.0,25507.0,24255.0,19.0,12.0,0.0,0.0,137.0,42.0,501.0,507.0,31.0,8.0,2161.0,1851.0,24.0,13.0,69.0,54.0,82.0,73.0,184.0,215.0,5900.0,4518.0,14.0,26.0
2018,Georgia,330.0,239.0,8.0,13.0,13.0,27.0,8.0,9.0,9.0,8.0,14,6.0,8.0,0.0,0.0,168.0,38.0,20.0,10.0,0.0,1.0,457.0,313.0,3165.0,2524.0,356.0,423.0,241.0,258.0,8.0,6.0,34.0,13.0,75.0,66.0,670.0,510.0,26407.0,23940.0,22.0,5.0,2.0,0.0,366.0,64.0,567.0,467.0,30.0,18.0,3343.0,1876.0,24.0,20.0,65.0,65.0,77.0,65.0,161.0,191.0,6508.0,4400.0,14.0,17.0,330.0,239.0,8.0,13.0,13.0,27.0,8.0,9.0,9.0,8.0,14,6.0,8.0,0.0,0.0,168.0,38.0,20.0,10.0,0.0,1.0,457.0,313.0,3165.0,2524.0,356.0,423.0,241.0,258.0,8.0,6.0,34.0,13.0,75.0,66.0,670.0,510.0,26407.0,23940.0,22.0,5.0,2.0,0.0,366.0,64.0,567.0,467.0,30.0,18.0,3343.0,1876.0,24.0,20.0,65.0,65.0,77.0,65.0,161.0,191.0,6508.0,4400.0,14.0,17.0
2018,Georgia Southern,213.0,216.0,6.0,19.0,11.0,28.0,5.0,12.0,12.0,5.0,13,0.0,15.0,2.0,,257.0,,27.0,17.0,0.0,0.0,481.0,456.0,1027.0,2815.0,117.0,386.0,70.0,239.0,15.0,,10.0,14.0,56.0,64.0,530.0,542.0,23148.0,20044.0,12.0,16.0,1.0,0.0,156.0,89.0,642.0,465.0,35.0,21.0,3462.0,1827.0,27.0,19.0,64.0,69.0,57.0,62.0,143.0,167.0,4489.0,4642.0,5.0,27.0,213.0,216.0,6.0,19.0,11.0,28.0,5.0,12.0,12.0,5.0,13,0.0,15.0,2.0,,257.0,,27.0,17.0,0.0,0.0,481.0,456.0,1027.0,2815.0,117.0,386.0,70.0,239.0,15.0,,10.0,14.0,56.0,64.0,530.0,542.0,23148.0,20044.0,12.0,16.0,1.0,0.0,156.0,89.0,642.0,465.0,35.0,21.0,3462.0,1827.0,27.0,19.0,64.0,69.0,57.0,62.0,143.0,167.0,4489.0,4642.0,5.0,27.0
2018,Georgia State,243.0,252.0,16.0,14.0,27.0,18.0,12.0,4.0,5.0,9.0,12,6.0,6.0,1.0,1.0,46.0,96.0,17.0,21.0,0.0,0.0,346.0,422.0,2481.0,2862.0,352.0,301.0,207.0,219.0,6.0,6.0,15.0,26.0,50.0,70.0,530.0,583.0,23870.0,21154.0,11.0,23.0,1.0,0.0,159.0,197.0,462.0,458.0,20.0,31.0,2066.0,3009.0,13.0,25.0,43.0,70.0,66.0,74.0,160.0,150.0,4547.0,5871.0,18.0,10.0,243.0,252.0,16.0,14.0,27.0,18.0,12.0,4.0,5.0,9.0,12,6.0,6.0,1.0,1.0,46.0,96.0,17.0,21.0,0.0,0.0,346.0,422.0,2481.0,2862.0,352.0,301.0,207.0,219.0,6.0,6.0,15.0,26.0,50.0,70.0,530.0,583.0,23870.0,21154.0,11.0,23.0,1.0,0.0,159.0,197.0,462.0,458.0,20.0,31.0,2066.0,3009.0,13.0,25.0,43.0,70.0,66.0,74.0,160.0,150.0,4547.0,5871.0,18.0,10.0
2018,Georgia Tech,275.0,260.0,18.0,9.0,34.0,15.0,13.0,12.0,13.0,13.0,13,4.0,12.0,2.0,0.0,231.0,47.0,29.0,48.0,2.0,2.0,643.0,1261.0,1089.0,2747.0,126.0,363.0,56.0,235.0,12.0,4.0,7.0,24.0,47.0,57.0,459.0,459.0,26097.0,21529.0,13.0,10.0,0.0,0.0,91.0,60.0,745.0,441.0,46.0,22.0,4225.0,2053.0,16.0,16.0,54.0,64.0,73.0,74.0,164.0,146.0,5314.0,4800.0,17.0,24.0,275.0,260.0,18.0,9.0,34.0,15.0,13.0,12.0,13.0,13.0,13,4.0,12.0,2.0,0.0,231.0,47.0,29.0,48.0,2.0,2.0,643.0,1261.0,1089.0,2747.0,126.0,363.0,56.0,235.0,12.0,4.0,7.0,24.0,47.0,57.0,459.0,459.0,26097.0,21529.0,13.0,10.0,0.0,0.0,91.0,60.0,745.0,441.0,46.0,22.0,4225.0,2053.0,16.0,16.0,54.0,64.0,73.0,74.0,164.0,146.0,5314.0,4800.0,17.0,24.0
2018,Hawai'i,302.0,297.0,22.0,18.0,38.0,28.0,9.0,7.0,6.0,8.0,14,12.0,4.0,0.0,1.0,17.0,250.0,40.0,46.0,0.0,0.0,866.0,1083.0,4344.0,3291.0,545.0,394.0,320.0,242.0,4.0,12.0,43.0,28.0,83.0,100.0,737.0,973.0,24371.0,25441.0,21.0,23.0,1.0,0.0,173.0,104.0,416.0,574.0,11.0,35.0,1525.0,2835.0,29.0,38.0,68.0,70.0,59.0,85.0,178.0,200.0,5869.0,6126.0,21.0,11.0,302.0,297.0,22.0,18.0,38.0,28.0,9.0,7.0,6.0,8.0,14,12.0,4.0,0.0,1.0,17.0,250.0,40.0,46.0,0.0,0.0,866.0,1083.0,4344.0,3291.0,545.0,394.0,320.0,242.0,4.0,12.0,43.0,28.0,83.0,100.0,737.0,973.0,24371.0,25441.0,21.0,23.0,1.0,0.0,173.0,104.0,416.0,574.0,11.0,35.0,1525.0,2835.0,29.0,38.0,68.0,70.0,59.0,85.0,178.0,200.0,5869.0,6126.0,21.0,11.0
2018,Houston,333.0,335.0,14.0,10.0,28.0,20.0,10.0,10.0,9.0,10.0,13,9.0,14.0,2.0,0.0,236.0,58.0,23.0,59.0,0.0,0.0,484.0,1218.0,3841.0,3582.0,474.0,470.0,284.0,279.0,14.0,9.0,45.0,19.0,86.0,94.0,672.0,826.0,19507.0,27135.0,18.0,20.0,0.0,0.0,199.0,192.0,534.0,615.0,29.0,42.0,2815.0,2873.0,23.0,20.0,87.0,72.0,89.0,104.0,194.0,222.0,6656.0,6455.0,19.0,24.0,333.0,335.0,14.0,10.0,28.0,20.0,10.0,10.0,9.0,10.0,13,9.0,14.0,2.0,0.0,236.0,58.0,23.0,59.0,0.0,0.0,484.0,1218.0,3841.0,3582.0,474.0,470.0,284.0,279.0,14.0,9.0,45.0,19.0,86.0,94.0,672.0,826.0,19507.0,27135.0,18.0,20.0,0.0,0.0,199.0,192.0,534.0,615.0,29.0,42.0,2815.0,2873.0,23.0,20.0,87.0,72.0,89.0,104.0,194.0,222.0,6656.0,6455.0,19.0,24.0
2018,Illinois,233.0,301.0,8.0,10.0,14.0,17.0,10.0,5.0,5.0,10.0,12,14.0,15.0,0.0,0.0,159.0,138.0,40.0,21.0,0.0,1.0,666.0,470.0,1988.0,3157.0,329.0,372.0,177.0,236.0,15.0,14.0,10.0,30.0,76.0,72.0,781.0,706.0,20566.0,22628.0,20.0,32.0,1.0,1.0,98.0,326.0,493.0,491.0,25.0,31.0,2931.0,2938.0,21.0,27.0,67.0,82.0,58.0,70.0,168.0,157.0,4919.0,6095.0,24.0,20.0,233.0,301.0,8.0,10.0,14.0,17.0,10.0,5.0,5.0,10.0,12,14.0,15.0,0.0,0.0,159.0,138.0,40.0,21.0,0.0,1.0,666.0,470.0,1988.0,3157.0,329.0,372.0,177.0,236.0,15.0,14.0,10.0,30.0,76.0,72.0,781.0,706.0,20566.0,22628.0,20.0,32.0,1.0,1.0,98.0,326.0,493.0,491.0,25.0,31.0,2931.0,2938.0,21.0,27.0,67.0,82.0,58.0,70.0,168.0,157.0,4919.0,6095.0,24.0,20.0
2018,Indiana,279.0,272.0,13.0,14.0,27.0,19.0,8.0,12.0,13.0,6.0,12,13.0,13.0,1.0,1.0,85.0,108.0,18.0,31.0,0.0,0.0,325.0,782.0,3089.0,2887.0,480.0,369.0,315.0,225.0,13.0,13.0,20.0,27.0,71.0,80.0,727.0,799.0,20738.0,22408.0,16.0,15.0,1.0,0.0,147.0,57.0,428.0,477.0,17.0,17.0,1888.0,2202.0,22.0,27.0,68.0,65.0,78.0,68.0,184.0,161.0,4977.0,5089.0,21.0,25.0,279.0,272.0,13.0,14.0,27.0,19.0,8.0,12.0,13.0,6.0,12,13.0,13.0,1.0,1.0,85.0,108.0,18.0,31.0,0.0,0.0,325.0,782.0,3089.0,2887.0,480.0,369.0,315.0,225.0,13.0,13.0,20.0,27.0,71.0,80.0,727.0,799.0,20738.0,22408.0,16.0,15.0,1.0,0.0,147.0,57.0,428.0,477.0,17.0,17.0,1888.0,2202.0,22.0,27.0,68.0,65.0,78.0,68.0,184.0,161.0,4977.0,5089.0,21.0,25.0
2018,Iowa,259.0,213.0,16.0,11.0,24.0,25.0,6.0,7.0,7.0,7.0,13,11.0,20.0,1.0,0.0,227.0,182.0,29.0,25.0,0.0,0.0,825.0,411.0,2919.0,2393.0,407.0,402.0,241.0,230.0,20.0,11.0,27.0,19.0,62.0,77.0,552.0,728.0,25363.0,21400.0,27.0,21.0,1.0,0.0,272.0,94.0,486.0,435.0,19.0,9.0,1909.0,1439.0,35.0,15.0,72.0,60.0,83.0,62.0,191.0,180.0,4828.0,3832.0,17.0,27.0,259.0,213.0,16.0,11.0,24.0,25.0,6.0,7.0,7.0,7.0,13,11.0,20.0,1.0,0.0,227.0,182.0,29.0,25.0,0.0,0.0,825.0,411.0,2919.0,2393.0,407.0,402.0,241.0,230.0,20.0,11.0,27.0,19.0,62.0,77.0,552.0,728.0,25363.0,21400.0,27.0,21.0,1.0,0.0,272.0,94.0,486.0,435.0,19.0,9.0,1909.0,1439.0,35.0,15.0,72.0,60.0,83.0,62.0,191.0,180.0,4828.0,3832.0,17.0,27.0
2018,Iowa State,250.0,246.0,9.0,9.0,17.0,18.0,10.0,8.0,8.0,10.0,13,9.0,8.0,1.0,0.0,113.0,103.0,34.0,42.0,0.0,0.0,727.0,769.0,3132.0,3044.0,363.0,440.0,237.0,276.0,8.0,9.0,20.0,23.0,62.0,77.0,521.0,761.0,22417.0,24139.0,15.0,11.0,0.0,0.0,177.0,47.0,464.0,456.0,20.0,10.0,1659.0,1489.0,33.0,26.0,91.0,63.0,67.0,79.0,168.0,190.0,4791.0,4533.0,19.0,16.0,250.0,246.0,9.0,9.0,17.0,18.0,10.0,8.0,8.0,10.0,13,9.0,8.0,1.0,0.0,113.0,103.0,34.0,42.0,0.0,0.0,727.0,769.0,3132.0,3044.0,363.0,440.0,237.0,276.0,8.0,9.0,20.0,23.0,62.0,77.0,521.0,761.0,22417.0,24139.0,15.0,11.0,0.0,0.0,177.0,47.0,464.0,456.0,20.0,10.0,1659.0,1489.0,33.0,26.0,91.0,63.0,67.0,79.0,168.0,190.0,4791.0,4533.0,19.0,16.0
