Source_File,Name,Link,Height,Weight,Dash40,Shuttle20,Vertical,Position,SPARQ,Power_Throw
37,Darrien Howard,https://www.espn.com/college-sports/football/recruiting/player/_/id/128305/darrien-howard,73,260,4.83,4.53,29.1,il,NA,NA
37,Kahlee Woods,https://www.espn.com/college-sports/football/recruiting/player/_/id/158113/kahlee-woods,72,232,5.04,4.68,31.6,il,NA,NA
37,Nick Ramirez,https://www.espn.com/college-sports/football/recruiting/player/_/id/142581/nick-ramirez,74,235,4.57,NA,NA,il,NA,NA
37,George Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/120981/george-williams,71,220,5.02,5,27.2,il,NA,NA
37,Reginald Carter,https://www.espn.com/college-sports/football/recruiting/player/_/id/130258/reginald-carter,73,225,4.95,4.56,27.6,il,NA,NA
37,Colton Goeas,https://www.espn.com/college-sports/football/recruiting/player/_/id/127718/colton-goeas,72,246,4.86,4.17,30.9,il,NA,NA
37,Tanner Vallejo,https://www.espn.com/college-sports/football/recruiting/player/_/id/163846/tanner-vallejo,73,220,4.74,4.3,32.6,il,NA,NA
37,Dusty Moore,https://www.espn.com/college-sports/football/recruiting/player/_/id/134658/dusty-moore,73,215,5.32,4.72,26,il,NA,NA
37,Griffin Goins,https://www.espn.com/college-sports/football/recruiting/player/_/id/128125/griffin-goins,72,231,4.84,4.62,26,il,NA,NA
37,Junior Joseph,https://www.espn.com/college-sports/football/recruiting/player/_/id/157106/junior-joseph,73,229,4.95,4.64,28.1,il,NA,NA
37,Edward Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/155154/edward-williams,73,215,4.85,5,27.3,il,NA,NA
37,Philip Wright,https://www.espn.com/college-sports/football/recruiting/player/_/id/142502/philip-wright,73,229,4.88,4.36,37.4,il,NA,NA
37,Luke Maclean,https://www.espn.com/college-sports/football/recruiting/player/_/id/136213/luke-maclean,76,234,4.93,4.34,31.6,il,NA,NA
37,Rodrick Moore,https://www.espn.com/college-sports/football/recruiting/player/_/id/138455/rodrick-moore,72,215,4.99,4.69,27.3,il,NA,NA
37,Matt Galambos,https://www.espn.com/college-sports/football/recruiting/player/_/id/128968/matt-galambos,73,222,5.06,4.47,28.6,il,NA,NA
37,Garrett Kaufman,https://www.espn.com/college-sports/football/recruiting/player/_/id/158301/garrett-kaufman,72,215,4.95,4.32,29.2,il,NA,NA
37,Darren Hambrick,https://www.espn.com/college-sports/football/recruiting/player/_/id/150571/darren-hambrick,73,218,4.98,4.62,28.1,il,NA,NA
37,Lincoln Stewart,https://www.espn.com/college-sports/football/recruiting/player/_/id/151863/lincoln-stewart,71,218,4.92,4.63,28.8,il,NA,NA
37,Sha'ki Holines,https://www.espn.com/college-sports/football/recruiting/player/_/id/150881/shaki-holines,76,240,5.13,4.44,27.3,il,NA,NA
37,Dakota Cox,https://www.espn.com/college-sports/football/recruiting/player/_/id/120616/dakota-cox,72,220,4.75,4.19,29.3,il,NA,NA
38,Raekwon McMillan,https://www.espn.com/college-sports/football/recruiting/player/_/id/130263/raekwon-mcmillan,74,249,4.79,4.15,36.3,il,NA,NA
38,Clifton Garrett,https://www.espn.com/college-sports/football/recruiting/player/_/id/164262/clifton-garrett,74,224,4.79,4.78,33,il,NA,NA
38,Kain Daub,https://www.espn.com/college-sports/football/recruiting/player/_/id/162010/kain-daub,76,243,NA,4.46,27,il,NA,NA
38,Tre' Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/153912/tre-williams,74,217,4.93,4.78,29.3,il,NA,NA
38,Nyles Morgan,https://www.espn.com/college-sports/football/recruiting/player/_/id/151115/nyles-morgan,74,225,4.79,4.44,30,il,NA,NA
38,Shaun Dion Hamilton,https://www.espn.com/college-sports/football/recruiting/player/_/id/169274/shaun-dion-hamilton,71,234,4.8,4.06,36.1,il,NA,NA
38,Greer Martini,https://www.espn.com/college-sports/football/recruiting/player/_/id/168264/greer-martini,75,225,4.94,4.47,28.1,il,NA,NA
38,Deshaun Davis,https://www.espn.com/college-sports/football/recruiting/player/_/id/155466/deshaun-davis,72,230,5.19,4.66,26.4,il,NA,NA
38,Kenny Young,https://www.espn.com/college-sports/football/recruiting/player/_/id/170254/kenny-young,73,210,4.79,4.33,27.5,il,NA,NA
38,Kendall Joseph,https://www.espn.com/college-sports/football/recruiting/player/_/id/181007/kendall-joseph,72,227,NA,4.38,27.8,il,NA,NA
38,Nico Firios,https://www.espn.com/college-sports/football/recruiting/player/_/id/171535/nico-firios,73,220,4.6,4.57,28.5,il,NA,NA
38,Connor Strachan,https://www.espn.com/college-sports/football/recruiting/player/_/id/153887/connor-strachan,73,240,4.48,4.18,36.5,il,NA,NA
38,Dakota Allen,https://www.espn.com/college-sports/football/recruiting/player/_/id/178996/dakota-allen,73,227,4.79,4.38,32,il,NA,NA
38,Greg Miclisse,https://www.espn.com/college-sports/football/recruiting/player/_/id/171372/greg-miclisse,72,231,NA,4.47,29.2,il,NA,NA
38,Shareef White,https://www.espn.com/college-sports/football/recruiting/player/_/id/182180/shareef-white,71,226,4.73,NA,34,il,NA,NA
38,Inoke Ngalo,https://www.espn.com/college-sports/football/recruiting/player/_/id/179968/inoke-ngalo,71,209,NA,4.37,NA,il,NA,NA
38,Deon Drake Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/152248/deon-drake-jr,71,205,4.83,4.67,29.1,il,NA,NA
38,Aaron Mends,https://www.espn.com/college-sports/football/recruiting/player/_/id/184616/aaron-mends,73,204,4.59,4.29,37.3,il,NA,NA
38,Greg Gooch,https://www.espn.com/college-sports/football/recruiting/player/_/id/171534/greg-gooch,74,240,4.69,4.82,23,il,NA,NA
38,Ray Tillman,https://www.espn.com/college-sports/football/recruiting/player/_/id/172741/ray-tillman,73,193,4.95,4.69,30.7,il,NA,NA
38,Gary Hosey,https://www.espn.com/college-sports/football/recruiting/player/_/id/128328/gary-hosey,70,226,4.88,4.28,31.7,il,NA,NA
38,Tori Millender,https://www.espn.com/college-sports/football/recruiting/player/_/id/162621/tori-millender,73,229,4.85,4.43,34.8,il,NA,NA
38,Justin Phillips,https://www.espn.com/college-sports/football/recruiting/player/_/id/136592/justin-phillips,71,210,5.09,4.77,23.5,il,NA,NA
38,Jacob Kraut,https://www.espn.com/college-sports/football/recruiting/player/_/id/170244/jacob-kraut,71,241,NA,4.66,26,il,NA,NA
38,Xavier Ulutu,https://www.espn.com/college-sports/football/recruiting/player/_/id/160504/xavier-ulutu,73,240,NA,4.53,22.8,il,NA,NA
38,Justice Rawlins,https://www.espn.com/college-sports/football/recruiting/player/_/id/170242/justice-rawlins,72,223,5.07,4.45,21,il,NA,NA
38,Dorian Hendrix,https://www.espn.com/college-sports/football/recruiting/player/_/id/162083/dorian-hendrix,72,219,4.66,4.41,28.4,il,NA,NA
38,Jake Blomstrom,https://www.espn.com/college-sports/football/recruiting/player/_/id/157989/jake-blomstrom,74,220,5.24,4.6,24.4,il,NA,NA
39,John Houston Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/177935/john-houston-jr,75,207,4.81,4.5,29.9,il,NA,NA
39,Anthony Wheeler,https://www.espn.com/college-sports/football/recruiting/player/_/id/169995/anthony-wheeler,74,225,4.88,4.58,32.2,il,NA,NA
39,Jahvoni Simmons,https://www.espn.com/college-sports/football/recruiting/player/_/id/178936/jahvoni-simmons,73,237,NA,4.66,26.3,il,NA,NA
39,Joshua McMillon,https://www.espn.com/college-sports/football/recruiting/player/_/id/182233/joshua-mcmillon,75,249,4.91,4.53,28.4,il,NA,NA
39,Cameron Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/178583/cameron-smith,74,236,4.82,4.28,31.9,il,NA,NA
39,Christian Folau,https://www.espn.com/college-sports/football/recruiting/player/_/id/187995/christian-folau,72,241,NA,4.4,30,il,NA,NA
39,Amonte Caban,https://www.espn.com/college-sports/football/recruiting/player/_/id/189319/amonte-caban,73,213,5.17,4.65,27,il,NA,NA
39,Nick Thomas,https://www.espn.com/college-sports/football/recruiting/player/_/id/182045/nick-thomas,74,222,4.87,4.22,32.7,il,NA,NA
39,Cecil Cherry,https://www.espn.com/college-sports/football/recruiting/player/_/id/132460/cecil-cherry,73,230,4.98,4.78,28,il,NA,NA
39,Nathan Fox,https://www.espn.com/college-sports/football/recruiting/player/_/id/176155/nathan-fox,75,222,4.81,4.37,31.4,il,NA,NA
39,David Long,https://www.espn.com/college-sports/football/recruiting/player/_/id/177256/david-long,71,205,NA,4.5,26,il,NA,NA
39,Jake Cooper,https://www.espn.com/college-sports/football/recruiting/player/_/id/182706/jake-cooper,73,234,4.6,4.47,32.8,il,NA,NA
39,Riley Nicholson,https://www.espn.com/college-sports/football/recruiting/player/_/id/180484/riley-nicholson,72,224,NA,4.38,31.8,il,NA,NA
39,D'Vonta Hinton,https://www.espn.com/college-sports/football/recruiting/player/_/id/182380/dvonta-hinton,70,215,4.71,4.5,33.2,il,NA,NA
39,Jaylen Waters,https://www.espn.com/college-sports/football/recruiting/player/_/id/194136/jaylen-waters,74,233,4.69,4.25,33,il,NA,NA
39,Tanner Karafa,https://www.espn.com/college-sports/football/recruiting/player/_/id/196526/tanner-karafa,77,238,5.07,4.37,31.3,il,NA,NA
39,Kendrick Jackson,https://www.espn.com/college-sports/football/recruiting/player/_/id/198675/kendrick-jackson,72,237,5.12,4.88,23,il,NA,NA
39,Logan Hunt,https://www.espn.com/college-sports/football/recruiting/player/_/id/196075/logan-hunt,73,234,5.03,4.63,27.1,il,NA,NA
39,Jordan Griffin,https://www.espn.com/college-sports/football/recruiting/player/_/id/186780/jordan-griffin,70,208,NA,4.34,33,il,NA,NA
39,Semaj Thomas,https://www.espn.com/college-sports/football/recruiting/player/_/id/191371/semaj-thomas,72,231,NA,NA,34.4,il,NA,NA
39,Jeremiah Ieremia,https://www.espn.com/college-sports/football/recruiting/player/_/id/194579/jeremiah-ieremia,73,231,5.24,4.62,26.5,il,NA,NA
39,Ty Tyler,https://www.espn.com/college-sports/football/recruiting/player/_/id/190680/ty-tyler,73,225,NA,4.75,28.9,il,NA,NA
39,Carter Masek,https://www.espn.com/college-sports/football/recruiting/player/_/id/180208/carter-masek,74,225,NA,4.64,26.5,il,NA,NA
39,Drew Berger,https://www.espn.com/college-sports/football/recruiting/player/_/id/178659/drew-berger,73,221,4.96,4.56,32,il,NA,NA
39,Allen Spurlock,https://www.espn.com/college-sports/football/recruiting/player/_/id/196998/allen-spurlock,70,213,NA,4.69,NA,il,NA,NA
39,Kal-El Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/195646/kal-el-williams,72,244,5.29,4.78,25.2,il,NA,NA
39,Isaiah Davis,https://www.espn.com/college-sports/football/recruiting/player/_/id/198061/isaiah-davis,74,213,4.75,4.44,29.7,il,NA,NA
39,Nico Sawtelle,https://www.espn.com/college-sports/football/recruiting/player/_/id/173941/nico-sawtelle,74,211,5.14,4.87,31.4,il,NA,NA
39,Eric Gallon II,https://www.espn.com/college-sports/football/recruiting/player/_/id/190211/eric-gallon-ii,73,208,4.99,4.73,24,il,NA,NA
39,Ulysees Gilbert III,https://www.espn.com/college-sports/football/recruiting/player/_/id/190750/ulysees-gilbert-iii,72,238,4.91,NA,29,il,NA,NA
39,Cory Giordano,https://www.espn.com/college-sports/football/recruiting/player/_/id/198313/cory-giordano,72,230,NA,NA,29.3,il,NA,NA
39,London Cloud,https://www.espn.com/college-sports/football/recruiting/player/_/id/175715/london-cloud,72,229,4.83,4.31,27.3,il,NA,NA
39,Josh Graves,https://www.espn.com/college-sports/football/recruiting/player/_/id/201052/josh-graves,71,190,4.79,NA,NA,il,NA,NA
40,Ben Davis,https://www.espn.com/college-sports/football/recruiting/player/_/id/201856/ben-davis,76,237,NA,4.52,31.6,il,NA,NA
40,Tre' Lamar,https://www.espn.com/college-sports/football/recruiting/player/_/id/195908/tre-lamar,76,233,4.9,4.63,31.6,il,NA,NA
40,Shaquille Quarterman,https://www.espn.com/college-sports/football/recruiting/player/_/id/181809/shaquille-quarterman,73,239,NA,NA,28.1,il,NA,NA
40,Dontavious Jackson,https://www.espn.com/college-sports/football/recruiting/player/_/id/195460/dontavious-jackson,74,248,4.68,4.35,29.6,il,NA,NA
40,Krystopher Barnes,https://www.espn.com/college-sports/football/recruiting/player/_/id/199620/krystopher-barnes,74,220,4.84,4.25,29.7,il,NA,NA
40,Jaquan Yulee,https://www.espn.com/college-sports/football/recruiting/player/_/id/198198/jaquan-yulee,73,249,4.82,4.67,28.1,il,NA,NA
40,Jaleel Laguins,https://www.espn.com/college-sports/football/recruiting/player/_/id/203257/jaleel-laguins,75,216,4.52,4.46,37.5,il,NA,NA
40,Carter Coughlin,https://www.espn.com/college-sports/football/recruiting/player/_/id/204687/carter-coughlin,76,212,4.53,4.16,36.1,il,NA,NA
40,Kahi Neves,https://www.espn.com/college-sports/football/recruiting/player/_/id/203955/kahi-neves,76,233,NA,4.69,28.2,il,NA,NA
40,Greg Simmons,https://www.espn.com/college-sports/football/recruiting/player/_/id/206391/greg-simmons,73,221,NA,4.5,32.2,il,NA,NA
40,Koby Quansah,https://www.espn.com/college-sports/football/recruiting/player/_/id/198350/koby-quansah,73,215,4.94,4.45,33.6,il,NA,NA
40,Demarco Boyd,https://www.espn.com/college-sports/football/recruiting/player/_/id/202558/demarco-boyd,72,221,NA,4.47,28.4,il,NA,NA
40,Michael Pinckney,https://www.espn.com/college-sports/football/recruiting/player/_/id/195931/michael-pinckney,72,213,NA,NA,NA,il,NA,NA
40,Donta Evans,https://www.espn.com/college-sports/football/recruiting/player/_/id/206084/donta-evans,73,217,NA,NA,NA,il,NA,NA
40,Jonathan Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/206400/jonathan-smith,72,229,5.01,4.51,27.9,il,NA,NA
40,De'Jon Harris,https://www.espn.com/college-sports/football/recruiting/player/_/id/202056/dejon-harris,72,238,4.82,4.31,27.3,il,NA,NA
40,Tobias Little,https://www.espn.com/college-sports/football/recruiting/player/_/id/201889/tobias-little,72,234,NA,NA,NA,il,NA,NA
40,Jacob Colacion,https://www.espn.com/college-sports/football/recruiting/player/_/id/204496/jacob-colacion,73,215,4.95,4.34,31.6,il,NA,NA
40,Amani Jones,https://www.espn.com/college-sports/football/recruiting/player/_/id/205229/amani-jones,71,215,4.96,4.69,30,il,NA,NA
40,Andrzej Hughes-Murray,https://www.espn.com/college-sports/football/recruiting/player/_/id/201503/andrzej-hughes-murray,75,239,4.84,4.32,31.3,il,NA,NA
40,Kenneth Ruff,https://www.espn.com/college-sports/football/recruiting/player/_/id/206372/kenneth-ruff,73,240,4.82,4.51,28,il,NA,NA
40,Mi'Cario Stanley,https://www.espn.com/college-sports/football/recruiting/player/_/id/208023/micario-stanley,73,245,4.92,4.44,31.1,il,NA,NA
40,Jackson Kaufusi,https://www.espn.com/college-sports/football/recruiting/player/_/id/208688/jackson-kaufusi,73,201,4.77,4.21,31.5,il,NA,NA
40,Blake Walls,https://www.espn.com/college-sports/football/recruiting/player/_/id/178616/blake-walls,71,234,5.06,4.43,32,il,NA,NA
40,Bailey McElwain,https://www.espn.com/college-sports/football/recruiting/player/_/id/202489/bailey-mcelwain,72,231,5.12,4.22,29.3,il,NA,NA
40,Tyson Maeva,https://www.espn.com/college-sports/football/recruiting/player/_/id/209046/tyson-maeva,72,221,4.85,4.49,33.5,il,NA,NA
40,Dallas Jeanty,https://www.espn.com/college-sports/football/recruiting/player/_/id/208267/dallas-jeanty,72,204,4.87,4.36,30.3,il,NA,NA
40,Tim Walton,https://www.espn.com/college-sports/football/recruiting/player/_/id/211494/tim-walton,74,227,NA,4.56,26.7,il,NA,NA
40,Ali'i Niumatalolo,https://www.espn.com/college-sports/football/recruiting/player/_/id/211592/alii-niumatalolo,74,230,4.8,4.78,30.3,il,NA,NA
40,Donovan Thompson,https://www.espn.com/college-sports/football/recruiting/player/_/id/195577/donovan-thompson,71,214,4.69,4.6,31.2,il,NA,NA
41,Anthony Hines III,https://www.espn.com/college-sports/football/recruiting/player/_/id/188008/anthony-hines-iii,75,222,4.67,4.12,30.3,il,NA,NA
41,Leonard Warner,https://www.espn.com/college-sports/football/recruiting/player/_/id/207954/leonard-warner,76,224,4.7,4.12,34,il,NA,NA
41,Drew Singleton,https://www.espn.com/college-sports/football/recruiting/player/_/id/208190/drew-singleton,74,214,4.86,4.18,33.8,il,NA,NA
41,Levi Draper,https://www.espn.com/college-sports/football/recruiting/player/_/id/210585/levi-draper,76,222,4.65,NA,31.5,il,NA,NA
41,Tyler Taylor,https://www.espn.com/college-sports/football/recruiting/player/_/id/218770/tyler-taylor,75,230,5.03,4.35,31,il,NA,NA
41,Monty Rice,https://www.espn.com/college-sports/football/recruiting/player/_/id/211751/monty-rice,73,228,4.62,4.55,32,il,NA,NA
41,Kenney Britt,https://www.espn.com/college-sports/football/recruiting/player/_/id/217032/kenney-britt,72,232,4.82,4.38,33.4,il,NA,NA
41,Will Ignont,https://www.espn.com/college-sports/football/recruiting/player/_/id/208014/will-ignont,73,236,NA,4.44,31.6,il,NA,NA
41,Avery Roberts,https://www.espn.com/college-sports/football/recruiting/player/_/id/207952/avery-roberts,73,218,NA,NA,33.6,il,NA,NA
41,Tyler Dunning,https://www.espn.com/college-sports/football/recruiting/player/_/id/204862/tyler-dunning,73,239,NA,4.68,28.5,il,NA,NA
41,Rayshard Ashby,https://www.espn.com/college-sports/football/recruiting/player/_/id/211733/rayshard-ashby,71,215,NA,4.83,28.7,il,NA,NA
41,De'Morreal Burnam,https://www.espn.com/college-sports/football/recruiting/player/_/id/212963/demorreal-burnam,74,215,5.14,4.54,28.7,il,NA,NA
41,Sherrod Greene,https://www.espn.com/college-sports/football/recruiting/player/_/id/208154/sherrod-greene,73,219,4.8,4.47,35.5,il,NA,NA
41,Freddie Hartz,https://www.espn.com/college-sports/football/recruiting/player/_/id/210982/freddie-hartz,73,244,4.97,4.5,27.9,il,NA,NA
41,Joshua Brown,https://www.espn.com/college-sports/football/recruiting/player/_/id/209346/joshua-brown,73,243,4.82,4.49,30.3,il,NA,NA
41,Darius Hodge,https://www.espn.com/college-sports/football/recruiting/player/_/id/221908/darius-hodge,73,255,4.96,4.36,34.5,il,NA,NA
41,Blake Gallagher,https://www.espn.com/college-sports/football/recruiting/player/_/id/204874/blake-gallagher,73,220,4.78,4.41,28.7,il,NA,NA
41,Mohamed Sanogo,https://www.espn.com/college-sports/football/recruiting/player/_/id/209518/mohamed-sanogo,74,239,4.73,4.4,29.6,il,NA,NA
41,Levani Damuni,https://www.espn.com/college-sports/football/recruiting/player/_/id/208135/levani-damuni,72,220,5.1,4.36,28.8,il,NA,NA
41,Riko Jeffers,https://www.espn.com/college-sports/football/recruiting/player/_/id/214215/riko-jeffers,73,236,NA,4.27,27.7,il,NA,NA
41,Loren Mondy,https://www.espn.com/college-sports/football/recruiting/player/_/id/187819/loren-mondy,72,234,NA,4.83,25.1,il,NA,NA
41,Kalia Davis,https://www.espn.com/college-sports/football/recruiting/player/_/id/197054/kalia-davis,74,223,NA,4.4,29.5,il,NA,NA
41,Bryce Brand,https://www.espn.com/college-sports/football/recruiting/player/_/id/204820/bryce-brand,73,250,NA,4.53,24.6,il,NA,NA
41,Ezekiel Noa,https://www.espn.com/college-sports/football/recruiting/player/_/id/209270/ezekiel-noa,72,231,NA,4.3,36.2,il,NA,NA
41,Feleti Afemui,https://www.espn.com/college-sports/football/recruiting/player/_/id/223763/feleti-afemui,74,217,5.14,4.56,28.3,il,NA,NA
41,Chase Monroe,https://www.espn.com/college-sports/football/recruiting/player/_/id/211742/chase-monroe,74,218,NA,4.41,34.5,il,NA,NA
41,Derek Parish,https://www.espn.com/college-sports/football/recruiting/player/_/id/214758/derek-parish,73,256,4.84,4.44,32.8,il,NA,NA
41,Chaton Mobley,https://www.espn.com/college-sports/football/recruiting/player/_/id/221966/chaton-mobley,73,235,4.9,4.81,22.5,il,NA,NA
41,Christian Pluchino,https://www.espn.com/college-sports/football/recruiting/player/_/id/215060/christian-pluchino,74,235,NA,4.31,30.9,il,NA,NA
